0: 410,4507
9243: 4044,5864,1663,5212,1268,1225,7687
9244: 3493,3862,1921,7206,899,2216
9245: 3339,3919,8173,9807,7765,27
9246: 6377,842,5052,3861,7662,7841,5662,9016,7549
9247: 6025,3249,7654
9248: 8066,2266
9249: 1881
9250: 3775,3934,3721,406,121,3271
9251: 5515,6271,9428
9252: 4450,7291,4119,1100,3126,3864,1146
9253: 5845,1498
9254: 6792,8243,3715,9998,4762,8837,4933,2586,2310,6754
9255: 3235,1423,6028,4958,3477,288,9716
9256: 480,3380,5098,9313,1925,4042,1246,5829,6241,5613
9257: 6212,7079,8128,1441
9258: 6568,5015,6860,3207
9259: 1367,4939,5321,2765,3010,8438
9260: 3482,2280,5326
9261: 5059,8380,5259,3063
9262: 7321,9309,3468,4188,9767,6657,5821,7178,7472,5165
9263: 3930,3624,5677,2888,1954,9953,8129,2,6349
9264: 106,7097,4725,1447,2353
9265: 1250,5299,4602,670
9266: 5049,4280,7540
9267: 3348,136,7414,5472,238,1753,6551,3224,2322
9268: 342,3105,4412,9358,1884,4140,1674,270
9269: 2054,6232,9916,6502,3293,6773
9270: 2738,7609,2503,1214,3071
9271: 4284,5132,4667,3321,6349,7969,6851
9272: 7881,7102,7844,5009,6387,7853,3046,6330,9763
9273: 6690,3186,78,1458,3808,3377,3614,2172,7998
9274: 9190,9013,2209,1550,7408,19,2801,6832,7929,1976
9275: 9285,6304,1155,4859,9879,4638,1540,8848,5764,1959
9276: 7531,5811,6921,2018,6812
9277: 3421
9278: 4639,9555,5345,2461,6526,479,6860,8444,3013
9279: 8220,7510,9278
9280: 6618,1173,5027,1386,176,9266
9281: 6267,1145,6039,2780,3112,2589,5527
9282: 8647,9816,753,8964,8268,5488,709,6939
9283: 244,3133,898,3646,4679,7907,1166,1283,3014,807
9284: 7680,3482,401
9285: 3839,8653,5941
9286: 5415,1595,2282,9709,2524,576,7613,2497,2411,3227
9287: 3353
9288: 6089,9067,2459,3646
9289: 9443,8862,5887,1107
9290: 1965,3950
9291: 9545,8144,7693,3991,8864,7499,9857,2577,7192,9032
9292: 6390,7169,8740,2562,4028,6414,125,9033
9293: 2987,2133,9719,6278,6686
9294: 1704,4990,4189,4263,8339,6173
9295: 7528,4436,3243,387,6601,2543
9296: 6260
9297: 1058,5069,9127,4894,9273,2021,9628,8286,7193
9298: 825,2837,9670
9299: 1296,1031,3415,165,77,8482,4451,3893,3579
9300: 1960,4744,1379,9490,9006,1903,1236,7176,9682,6720
9301: 3195,346,5531,21
9302: 4580,9363,5566,865,4624,4634,3916,2798
9303: 1586,9677,2721,9346,9149,97,2327,8521
9304: 4320,1826,6706,1416,6189
9305: 3491,6692,2930,4472,953,8513,8621,5414,1878,7009
9306: 2174,3940,8289,1700
9307: 8028,228,5245,7909
9308: 1252,617,3979,7796,6732
9309: 2870,6789,5482
9310: 4386,2001,5346,2107,5900,8750,3446,8624,5733,1370
9311: 3838,5158,8078,8470,1200,1943,6739
9312: 4555,7106,6726,8199,4500
9313: 1743,3114,2795,961,1646,964,2912,9895
9314: 5544,8542
9315: 1978,1612,9026,6023,8612,1330
9316: 871,1536
9317: 6291,747,2156,3134,6073
9318: 5535,9701,6507,8345
9319: 8359,9703,241
9320: 4434,788
9321: 1862,2303,3970,5514,7025,3732,1336,6539,8113
9322: 6475,803,2340,7421,1557,6505,9191
9323: 2950,7588,8661,9089,9109,4499,7676,8398,7534,1468
9324: 1256,3256,8712,3760,5032,8169,7268,748,5703
9325: 206,4186
9326: 3810,27,9089,501,3027,8473,2696,1546
9327: 1863,1288,4883,8375
9328: 5096,1513,4929
9329: 342,4489,4842,5064
9330: 9291,7609,8724,9646,4860,2403,5368
9331: 6761,3621,4920,9497,257,348,1498,9679,7398,6877
9332: 9979,3704,4042,4534,5893,118,1002,4232,1703
9333: 5964,1462,1419,3245,717,3513,431,7262,6372,6392
9334: 7810,68
9335: 1741,6352,6585,9115,4384,6779,5092
9336: 2219,507,9820,8555,8007,2072,8698,5071,8573
9337: 8386,1730
9338: 6377,9406,6442,9902,2288,3708,4600,4168,4195
9339: 5350
9340: 7207,2329,5064,8166,7556,2803
9341: 3644,9351
9342: 3211,6614,2502,419,9551,1218,6687
9343: 4464
9344: 4825,1794,7816,2581,3173,1118,468,1024,7190,915
9345: 6938,8634,6158,3977,7174,2198,1636
9346: 5947,9089,9437,3530,5665,8414,4099,835,4992
9347: 645,5999,7480,1447,2603,6824,5204,6361
9348: 6293,4559,1652,7018,5169,6472
9349: 6874,7496,1558,5491,7510,1837,1362
9350: 2299,638
9351: 294,1713,8557,289,5531,8625,9285,3141
9352: 9333,6926,8036,9662,3043,6705
9353: 5923,5555,2248
9354: 7543,6898,1280,5725,463,3893
9355: 5688,9952,8409,4229
9356: 772,8449,6845,1074,8257,7063,8462,3132,164
9357: 3344,4591,2376,2638,9711
9358: 8126,8850,6121,3553,2142,2029,54,1057,3939,3588
9359: 8915,9260,3558,157,9258,224,4596,120,777,4051
9360: 6887,5647,9079,5067,9293,260,1737,4981
9361: 5556
9362: 5453,6,2425,5766,7374,8982,8002
9363: 9795
9364: 5323
9365: 922,2343,7552,9861,9234,113,4443,6404,3160,6470
9366: 1114,9747,9427,1825,8459,3160,8547,6880,4369,8693
9367: 3075,6232,2180,6693,9614,6793,1302,6766,3176
9368: 7292,7782,1089,7461,7498,5214,3034
9369: 6734,9347,4901,2947,6303,1626,5857,4457,8851,7571
9370: 8916,1440,4338,1577,2265,4224,5372,2684,7285
9371: 580,5924,625,8736,7741,5535,5537,670
9372: 7044,2671,4350,4838,8753,1316
9373: 8792,8730,6315,7240,8463,9695,6029,409,1661
9374: 9405,1849,9454,3291
9375: 7557,1019,7180,4560,1322,4895,2756,359,1658
9376: 4529,8813,5073,3470
9377: 2858,8942,1231,5089,272,4799,6396,2898,5111
9378: 8731,7167,3211,5860,7209,3030,3533,6726
9379: 7889,3723,3810
9380: 8217
9381: 188,3963,5010,5218,4861,5077,6500,8192,4641,4079
9382: 1029,688,9730
9383: 4848,9852,6341,9209,6858,1666
9384: 7544,3083,937,7737,9277,48,9387,1244
9385: 8207,4569,6501,7305,6870,1116,7624,314,9777,9409
9386: 1934,1518,649,3528,5752,6618
9387: 5218,7904,6518
9388: 1129,929,9750
9389: 2334
9390: 423,5676,7432,9673,5626,6121,381,392,897
9391: 4879,4492,1207,5642,6986
9392: 3903,676,6133,7353,2562,8140,6110
9393: 2535,3070,356,2683,1861,7389,5231
9394: 9310,2930,9197,3475,9247,358,5249,3176,7528
9395: 1925
9396: 7833,6429,473,7477
9397: 78,3547,2501
9398: 8510,9959,3166,2306,3726
9399: 7890,5990,6888,8053,7796,4439,6158,6356
9400: 5327,3350,3051,4543,1912,4809,8279,4635,2559
9401: 9200,9902,8327,9016,577,7974,7230
9402: 7802,4682,7163,5644,8677,5550
9403: 8997,6090,6463,4903,6007,1437,9532,2940
9404: 2253,7347,9303,3966,4347
9405: 8817,2087,9166,5950,1494,6529,5666
9406: 3007,8542,8036
9407: 5345,1767,1416,9023
9408: 7873,8688,6443,3940,4253,1113,4484,4663
9409: 7838,7949,7230,4924,7289,6677,3224,9572,7303
9410: 298,3166
9411: 8583,8796
9412: 2933,8147,7970,9314,6851,897,6714,8836
9413: 8551,6258,7177,4632,2862,150,5415,498,5315
9414: 8765,4850,6609,2874,2363,1141,6639,3428
9415: 6667,5414,1517,8704,6630
9416: 1856,5671,3812,1407,2173,1043
9417: 1175,3824,8540,2053,8221
9418: 768,8710,7047,8339,6999,5159,1770,4152
9419: 6715,869,1679,8096,230,5733,9284
9420: 6795,7587,606,1753
9421: 6055,2702,3014,6351,5050,1275
9422: 4308,6321,6128
9423: 2526,9849,5919,7967,9195,7411
9424: 5196,1879,6215,8896
9425: 2286,93,2947,2606
9426: 2037,1352,3511,1322,8199,822,980,2344
9427: 4555,9843
9428: 843,522,8742,4161,7255,5161,5453,5896,7317
9429: 4040,4753,3548,2452,9181,2956,3750,9936
9430: 3084,2087
9431: 9007,3949
9432: 6393,9506,4303,8479,4079,5870,9628
9433: 162,8591,4448,6390,9838,8453,8146,3380,2264
9434: 7424,5171,8363,4470,5487,6995,2321,7769,1753,3105
9435: 873,2353,4250,4896,6428,9997,8605,4532
9436: 9239,8876,476,9862,1004,6219
9437: 460,9398,4864,7657,8592,3251,895
9438: 2409,6974,4767,6643,5432,8225,8714
9439: 9671,9066,8187,2907,4384,4389,4923,6370,3973,1345
9440: 8682,4589,2290
9441: 9490
9442: 7512,5008,9600
9443: 9291,725,9649,8448
9444: 1310,2346
9445: 623,2976,1212
9446: 1578,2268,8319,5799,1282,3444
9447: 8349,4569,525,5319,4762,1772,6352
9448: 2706,3767,8004,128,20,8805
9449: 8161,7800,6091,1266,883,757,3369,2882
9450: 7060,435,7795
9451: 4701,7606,8347,3929
9452: 6982,7662,4203
9453: 5072,6917,4459,3591,1271,1013,3421,2299,3576
9454: 8925,5799,4219,3976
9455: 7121,7882,3868,903,5824,8978,5617,8815
9456: 1264,6927,4548
9457: 9872,6874,8937,2433,2270,4447
9458: 1526,2231,1309,2445
9459: 5991,8215,8221,8514,3202,2759
9460: 343,7818,8903,1957
9461: 1819,2090,5404,7657,339
9462: 7381,958,7491,8162,3054,4917,4155
9463: 4922,7682,5339,9872,7177,1137
9464: 3777,1805
9465: 6802,8624,7970,3455,1918,679
9466: 4890,2577,6343
9467: 5198,9854,7032,3781,9369
9468: 7002,8656,4697,6081,8413
9469: 1630,205,9380,238
9470: 5672,9089,5651,8248
9471: 2215,6193,3119,3071,7758,5733,564,3068
9472: 1162,9928,2533,6371,5008,3018,1809,109
9473: 3855,9007,7190
9474: 8458,8967,508
9475: 4086,7122,6785,5039,9324,8087,685,6205
9476: 5126,9484,43,1916,9227,6630,4376,3614,3926,5660
9477: 2351,3095,9522,5460,436,2820,1198
9478: 1978,8335
9479: 87,723,67,656,8807,2293,2929,2094
9480: 5880
9481: 2150,2733,696,8876
9482: 3850,9434,5887,6282,807,8669,9359,8656,496,4775
9483: 6274,1161,7323,1909,254,1509,4685
9484: 8790,2971,4318,7631,5774,9261,1632,1995
9485: 3136,9301,720,6425,6860,5311,954,6600
9486: 8697,8235,5981,7570,7038,634,2995,7616,3225
9487: 6958,325
9488: 5707,871,2518,5003
9489: 255,6453,3264,2074,7586,996
9490: 2531,4511,1442,7003,9969,4213
9491: 7065,4911,6251,8795,6810,6207
9492: 6497,4167,6745,1967,4555,2716,8274,4997
9493: 284
9494: 221
9495: 3468,7267
9496: 3135,7329,8365,4443,8013
9497: 282,7777
9498: 8317,2921,3120,2956
9499: 5326,8883,3653
9500: 7878,7004,2694,2314
9501: 3855,4400,5398,727
9502: 5608,4521
9503: 7712,8090
9504: 6046,7566,8831,6906,7161,1286,693
9505: 585
9506: 5758
9507: 1413,2008,8678,6245,2665,4393,8185,9968,3911,3526
9508: 4937,8326,9468,1396
9509: 919,2103,6467,9648,6371
9510: 1412,5243,5695,5750
9511: 783,309,8247,7879,6070,8163,5545,7551,5382
9512: 3473,1796
9513: 3659,9036,2225,3155,8047,888,8806,4601,4499
9514: 6359,8781,5237,270,1726
9515: 8874,1435,4006,8299
9516: 4887,1788,8997,5057,2899,3699
9517: 6601,4584,5294
9518: 752,1076,7699,7353,4089,3744,7981,622
9519: 773,6917
9520: 3155,6580,724,5668,4825,9256
9521: 1358,3012,7749,9463,3816,1294,623,8749
9522: 6358,2703,7872
9523: 5137,6855,9796,9921,4,7115,361,4926
9524: 8281,7105
9525: 6360,175,5888,6295,6601,1643,1391,9111,3061,9021
9526: 2124,1424,285,7877,5131,8235,7057,4984,3594,5915
9527: 3890,366,9588,8078,5271,3657,3247,6183,1849
9528: 9474,2205,8218,9696,6685
9529: 1547,8454,6623,1967,7780,5239,6466,8936,7077,3570
9530: 5196,4503,9691,6259,4583
9531: 2826,469,6816
9532: 9394,2509,5543,5621,8662,3942,892,177,3246,5729
9533: 967,9040,7536,6033,6647,4024,4160,4748,1587
9534: 8305
9535: 5701,3809,4755,9134,8951,3932,1399,9962,3054
9536: 2680,7418,7249,8291,3435,4727,771,8137
9537: 3078,2255,8223,1294,9124,1457,6326,7763,1409,8045
9538: 1536,1953,110,3701,4661,712,2859,872
9539: 3584,7155,1082,8160,5093,5232,7454,4287
9540: 7761,1087
9541: 4456,8658,94,294,1018,463,251,1478,3730
9542: 966,2760,1924,4526
9543: 9647,301,4182,131,1305,1534,4050,9350,2648
9544: 5820,9151
9545: 9506,2457
9546: 8061,2412,4367,4728,4092,7344,6889,4734
9547: 6183,1236,8482,5083,6984,9189
9548: 1616,6116,8934,3212,3380,6507,5378,7260,5071,7985
9549: 9676
9550: 4775,8443
9551: 1944,9884,3033,9978,244,8370,3673,3650
9552: 2151,6158,5694,6915,1987,9282,7702,8760,9513
9553: 8903,1154,2221,6176,6605,6740,9507
9554: 6308,9405
9555: 2585,7496,7422,439,8230,6952,6173,5817,7470,4856
9556: 6950,6081,9784,7371,7246,5238,9838,7601,8035
9557: 7903,3505,8306,256,642,7575,5211
9558: 6741
9559: 2180,3148,4066,7781,3850,3669,9272,3912,4571
9560: 4628,1529,2878,7110,8171,9214,8193,6624
9561: 7353,855,7319,4028,8923,6030
9562: 6596,49,5888,2546,1332
9563: 3442,2216,1092,4072,3569,49,5443,8420
9564: 9182,9565,2743,8321,8606,246,2693,2562
9565: 5677,5466,8190,6526,3571,903,8389,8562,8806,3527
9566: 522,7186,9806,9537,1121,9851,166,6839
9567: 3087,1361,5665
9568: 3683,5022,4810,1290,9223
9569: 5083,7440,50,8944,4673,8867,6504,7995
9570: 1831,7206
9571: 4802,9989,8657
9572: 9597,6178,3925,4195,3310,6922
9573: 770,4106,1709,6841,2314,6419
9574: 2924,4358,177,8281,9943,6216,2686,9169
9575: 930,1365,4040,2337,1655,6097,6523,6944
9576: 1013,1032,1255,8369,7620,1945,7614,1821
9577: 4387
9578: 9997,9376,9808,2600,738,7804
9579: 8449,9966
9580: 366,2455,2825,1290,3969,1714,9097,9545,6514
9581: 5131
9582: 3126
9583: 6304,1785,1472,7760,3898
9584: 1472,7904,4206,1441,4568
9585: 5659,5967,4915,5368,1407,3003,4052
9586: 5574,5966,9618,1228
9587: 4942,1427,5717,6728,6654,3168,385
9588: 6256,3273,3812,8397
9589: 5041,8338,6547,5452,312,893,7314
9590: 4291,3420,5334,2938,5194
9591: 1053
9592: 1435,6770,5994,3784,6514,4254,7553,322,6436,7129
9593: 6996,7862,7953,8311,1623,3407,4337,1056,5061,5606
9594: 4489,4513,8971
9595: 4500,9567,1062,5183,3540,5670,401
9596: 283,4349,3216,5753,1243,8531,4543,643,6203,3418
9597: 2513,9848,4218,6619,5963,1610,3349,2372,7467,1405
9598: 565
9599: 9549,1699,2833,7033,4591
9600: 8461,4346,7734,423
9601: 9190,1605,9434,2592,281,5937,797,9924,1557,6278
9602: 3917,9282,2480,3995
9603: 2082,5207,9544,3604,2197,9050,7020
9604: 8021,1961,1820,9954,2766,4801
9605: 1771,2293,8369,3471,42,435,7005,2837,3915,8716
9606: 8394,3470
9607: 2784,4395,5964,1899,6790,8091,9347,1462,8086,7375
9608: 2004,9389,7155,128,8051,1398,1554
9609: 2304,2446,3885,3742,5345,9256,2013,4078
9610: 5920,3379,1348,6116
9611: 5770,7074,2745,8903
9612: 2249,5097,5800,360,4467,459,9412,4156
9613: 4365,7312
9614: 1475,7030,9021,2716,8713,9993,8818,2837
9615: 8784,2106
9616: 4676,6326,8968,2638,1585
9617: 3188,6150,2132,9796,7998,64,3472
9618: 7067,4666,7195,3779,2318,2660,3566,2278,2263
9619: 2600,7090,3276,7421,9112
9620: 6434,8395,1287,2597
9621: 4118,1704,4810,5609,2234,8543
9622: 8871,4589,7812,5688,121,4546,4229,7628
9623: 1479,7254,6951,5114,3519
9624: 4404,1277,57,5639,7507
9625: 4907,550,6335,5271,2990,5731,3554,2893,9486,4042
9626: 4392,4897,4401
9627: 3800,4550,6131,1944,9449,9621,6046,5230,84
9628: 9891,7365,7910,5212,4322,8095,2232,8908,1980
9629: 7380,452,7011,6938,2915,5673
9630: 1696
9631: 2839,3067,430,4927,3197,7349,7267
9632: 4244,4673
9633: 7797,2703,4616,8486,4101,9575,2118,7039,1919
9634: 2816,8500,3894,95,5287,6962
9635: 2187,841,9169,771,8334,2876,349,7764,8228
9636: 9732
9637: 8428,2989,2802,589,9507,2119,5839,2898,1884
9638: 9722
9639: 2362,3203,5660,4247,8046
9640: 1343,3466,813,2569,8026,9519,2141,9625,9506,184
9641: 5163,1423,372
9642: 2749
9643: 7851,9793,9198
9644: 5916,7595,9374
9645: 8396,8608,4057,5455,4106,3468,2766,7064,556,3801
9646: 2797,4909,805
9647: 72,7664,7759,526,205,3817,7883,8751,1705
9648: 1733,5687,806,6222,8881,5370,2431,4811
9649: 221,8294,8357,9208,9593,6048,9435
9650: 818,8869,5350
9651: 5867,1380
9652: 2298,8359,6826
9653: 744,352,9380,9558,7482,4747,9467
9654: 1795,1684,7242,1801,6115
9655: 1023,3845,6647,4844,8205,8001,4064,7720,2061,5634
9656: 350,1731,2391,5178,9867,9434,6980,8292,4575,8538
9657: 4408,3756,2216,9246
9658: 8863,6985,8032,1219,5492,5115,3016,9289
9659: 9748,5308,7944,1338,9527,4948
9660: 8137,845,728,7663,1446,9834,1367,771
9661: 6004,3090,3587,6580
9662: 5723,2433,1874,7703
9663: 3309,4353,180
9664: 1419,6108,5251,8733,8901,7108
9665: 4056,1805,4457,3624,8879,7639,925
9666: 1800,1053,5617,4979,2388,1898,1841
9667: 8195,5537,4207,9788,1878,2423,6330,5328,9513
9668: 1926,7796,3363,3813,6453,6389
9669: 5004,8990,1965,4564,3654,1444,3571
9670: 4323,380,10,1521,9286,8959,951,1918
9671: 78,6715
9672: 9096,2697,2968,4484
9673: 3853,2603,6298,5690,4350
9674: 5148,1315,8418,9960,8209,1974,9490,7980,8201,5412
9675: 1065,7374,9800,1847,5674,4669
9676: 6565,9488,9143,668
9677: 4419,6015,9871,4203
9678: 9740,3357,468,4646,4469,809,8593,764,9967
9679: 548,94
9680: 9610,5339,6565,8862,1530,9878,8778
9681: 3083,3123,1405,6513
9682: 9651,2759,6379,6304,4719,281,3893,789
9683: 5685,47,5517,9239,9414,9287,443,7055
9684: 337,8452,1889,986,6152
9685: 1806,940,9424,1713,7235,6157,6054,1604
9686: 5341
9687: 2657,417,8852,6266,5376,3524,8172,4739,9489,4448
9688: 5855,8732,3206,9732,3083,1394
9689: 5969,7120,6311,5443,4195,9252,4026,4190,7573
9690: 1736,2421,6722,8473,8983,8420,2035,118,7683
9691: 6158,3904,2880,965,1325,9802,7607,652,3570
9692: 8036
9693: 1977,7606,6943,2106,4089,2831,5358,5495,8701
9694: 1867,1390,1905,2710,7206,7591,6858,1613,5940
9695: 8937,482
9696: 8238,4359,5096,2077,4313,6373,7672,7122
9697: 1001
9698: 2276,5655,9966,7270,6738
9699: 8142,1514,3008,5547,4204,4886
9700: 8930,4936,7216,9309,5781,1437
9701: 6405,1044,4165,9398,292,1093,4335,459,9625,351
9702: 4972,4926,5099,9362,6926,2784
9703: 2370,1794,6897,5723,4033,9038
9704: 7483,3556,9536,788,7495,6614,6395,6591,7963,5842
9705: 4206,4874,2977
9706: 3942
9707: 5255,7877
9708: 9728,8090,148,6625,5687,9132,1076,1678,2145,4545
9709: 956,7746,7170,9022,3830,7136
9710: 5362,698,6906,8381
9711: 1686
9712: 2278,2396,7528,1962,6855,6801,2806,3380,9950,3750
9713: 2952,6873,20,1390,7554,7330
9714: 6826,5624,5501
9715: 1103,3342,2083,7120,1615,3111,5496,4259,2237
9716: 89,1347,9024,2097,3503,3313,2172,941
9717: 2720
9718: 3649,705,4512,6538,7717,5060
9719: 7424
9720: 8921,6098
9721: 3808,1854,1270,5572
9722: 4833,8308,3603,5304,6794,2911,9102
9723: 5562,3167,1744,8340,4237,8895,3879,3895
9724: 4713,9219,2468,1814,5646,2459,9616
9725: 4151,5961,8534,7648,1034,6196,6291
9726: 3428,772,3399,2172
9727: 1574,7111,9045
9728: 759,7640,51,1567,8386,2554,1371,5478,5508
9729: 4306,1435,2192,6024,1645,2922,1701,8924
9730: 3120,3195,4757,249,1277,7686,9421,1185,9713
9731: 4360,5601,5991,7757,7159
9732: 9534,6173,2466,5633,3303,6733,7394
9733: 1678,7954
9734: 2233,707
9735: 4998,6009,7857,4397
9736: 7280,5583
9737: 5644,2829,3410,95,775,2137,3029
9738: 2920,2114,3784,7374,1500
9739: 6308,5097,3735,3558,3155,5826,1384
9740: 7399,2618,1072,1082,1125,5189,2187,2649,7240,142
9741: 9476,3478,910,6908,7719,7028,4205,2059,777,1910
9742: 8170,4023
9743: 657,1274
9744: 1879
9745: 4299
9746: 587,787,5432,3046,767,5100,9591
9747: 6341,6841,8762,6561,5675,1457
9748: 3280
9749: 9785,5870,3449,7736,2975,2219,7526,8672,3769
9750: 2992,9838,133,2728,5579,3513,2971,5038,4388,8663
9751: 8919,364,8056,6704,9807,7138,5847,7580,7751
9752: 5152,5109,3495,9368,5775,9767,2690
9753: 9286,1638,4199,6941,3867,1194,2722,4840,5611
9754: 4246,7431,4286,9534
9755: 1248,6655
9756: 8344
9757: 7626,8915,1974,9142,2590
9758: 2676,3497,4367
9759: 9387,4744,4561,7439,4949
9760: 4976,8605,5817,6472,5085,4935,5383,1316,4300
9761: 1934,6028,7593
9762: 9607,1524,4206
9763: 6216,908,7858
9764: 3594,3325
9765: 1397,4420,3838,8766,2124,7220,6606,4614,6497,1888
9766: 3466,9849,5760
9767: 4324,6011,2413,5489,9356,1831
9768: 7233,2831,171,6770
9769: 7231,3567,987,7550,9201,432,3951,3503
9770: 6559,9163,6473,2636,833
9771: 5630,3475,9226,1896,9821,1428,9538,3117
9772: 2591,8470,9247,1373,8357,3453,5250,215,7248
9773: 8197,4970,8719,5273
9774: 178,5951,603,6409,8346,1949
9775: 1538,1419,4343,6791,2180,7546
9776: 5466,6476,6667,2638,1169,7691,6433,2655,7570
9777: 5075,3769,8280
9778: 4997,4409
9779: 6709,5749,1364,4399,9711,9872
9780: 5618,3335,573,1141,4850,4253,6306,3480
9781: 8914,4286,5266,5313
9782: 5466,54,1462,2049,2331
9783: 1202,8539,8237
9784: 9172,1640,3350,1292,2099
9785: 5863
9786: 4014,916,9071,9403,8526,3837,389,9271,2490,3036
9787: 648,2702,5058
9788: 8188,6991
9789: 9701,7187,747,6616,8691,3298,8970
9790: 9055,2697,6195
9791: 7346,4743,989,301,117,9804,7878
9792: 3627,5369,4810,9508,6709,3035,5985,9793
9793: 9686,298,1888,2312,1486,3561
9794: 5446,3094,848,1936,2650,5539
9795: 4136,3252,7072,4234
9796: 7037,9527,3647,7618,1008,6982,7791
9797: 7121,4889,4759,374,3449,1414
9798: 8438,2875,3006,1958,1213
9799: 4265,5414,8090,2958,308,5685,6143,5247,3720,2666
9800: 6498,9037
9801: 5763,5197,13,2525,6348,9761
9802: 6019,225,5777,8566,3416
9803: 881,7578,2604,2437,9183,8239,4619
9804: 9447,3265,9502,2454,8717,9159,6657,6359,8281,9478
9805: 238,1604,510,6552,5579,2949,8687,5644,4671
9806: 3205,524,5144,2861,3462
9807: 1691,4171,1566,7080,3826,7293,292
9808: 2652,8136,4271,2282,479,738,5726,867
9809: 4813,76,7250
9810: 3715,9865,7255,7760,9190,8398,1365,772,4302,8320
9811: 9596,1643,5702,9790,405,5878
9812: 2796,4848,9111,7325,8564
9813: 721,5051,1716,5034,8182
9814: 4264,103
9815: 8490,7584,7994,9443,5722,1270,5296,6563,9993
9816: 2631,2192,9691,1878,3269,7472,9540,554,1033,6520
9817: 8577,4619,225,5048,7826,6615,3860,3764,187
9818: 9532,5076,7715,9770,1639,4993,1678,5151,9444,3046
9819: 4947,2270,7655,6226,8033,7482,4557,1678,7101
9820: 3965,7284,4586,6686,6145,7221
9821: 5628,6867,3374,7262,1660,6191,4858,3875,6505
9822: 1860,1546
9823: 8485,6046,9628,6087,2265,5090,1161
9824: 1927,7049,8554,8092,4928,8039,8972,2685
9825: 6664,4063,4470,3342,2839,5319
9826: 164,2008
9827: 443,2712
9828: 8575,3327,1920,4389,9365,1107,4421,1254,872
9829: 1470,2117
9830: 1338
9831: 5005,7658,4230,9176,1527,5133,7783,9316
9832: 1580,9634,4490,2121,3093,8202,925
9833: 1109,2831,4219
9834: 8831,2524,4303,7828,143,8338
9835: 8160
9836: 9579
9837: 7558,8477,5947
9838: 4410,3163,6712,4720,2680,5407,4497,2923
9839: 7566,995,2821,6327,1770
9840: 4787,6528,6646,7149,9938,2156
9841: 7926
9842: 9366,7522,2443
9843: 3858,1902,8572
9844: 417,8335,6721,3945,3409,4957,4532,5741
9845: 9538,7200,5896,766
9846: 2824,9331,333,3295,8414,5278,6379,9751,8218
9847: 2267
9848: 4966,4562,31,2517,7384,8479,3279,6879,2160
9849: 9046,4520,4850,1782,4805,7500,9821
9850: 4324
9851: 7466,5345,1342,5672,3841
9852: 9923,2731,6566,293,7066,345,8845,2116
9853: 8479,2401,186,266
9854: 2822
9855: 7742,8787,140,6901,7892,9048,2276,4392,6912,5145
9856: 3318,78,9988,2415,2445,2965
9857: 1981,2093,8421
9858: 1695,6532,342,3355,5246,8790,3556,2859,2449
9859: 2726,8108,2353,3694
9860: 4244,2264,4389,1169,6421
9861: 8450
9862: 9112,8602,1334,4166
9863: 9570,9746,4440,8879,2732,2688,3516,3138,2079
9864: 8226,4933,6962
9865: 1957,9858,9563,9290,7286,1328,743
9866: 1536,8339,6553,3224,2403,1817,3930,3715,7308
9867: 2925,1321,4259,5648,5852,4946
9868: 7317,2150,2528,7832,456
9869: 4327
9870: 8067,4315,4165,2708,2868,5623,7412,3287,521
9871: 8054,4146,8439,5975
9872: 8596
9873: 7175,4404,3642,2376
9874: 855
9875: 72,9023,4039,32,7448,7987,3984
9876: 6255,7913,5954,8318,5828,9528,8500
9877: 7971,1533,5196,7664,3839,3707,3811,5445
9878: 8217,3471,8172,9663
9879: 3020
9880: 8751,9701,4768,917
9881: 7156,9734,4742,7512,6222,1716
9882: 2765,7591,8593,1962,2513,719,7559,9923,6566,2535
9883: 8863,589,9411,5786,2593
9884: 4295,2176,7447
9885: 6990,1897,7370,4021,7317,2477
9886: 1292
9887: 372,1042,1840,7310,5262,5408,5454,6413
9888: 7530,4821,7862,4059,6035,1833,706,6858
9889: 4975,4867,4266,9910,9921,8324,9234,695
9890: 2039,6530,7998,8055,8509,8441,857,3850
9891: 2714
